organisation,fqdn,ip,san_dns_names,not_valid_before,not_valid_after,asn,asn_description,country,registrar,last_update_asn,last_update_asn_desc,subject_dn,issuer_dn,common_names
organisation,fqdn,ip,san_dns_names,not_valid_before,not_valid_after,asn,asn_description,country,registrar,last_update_asn,last_update_asn_desc,subject_dn,issuer_dn,common_names
Gemeente Moerdijk,afspraak.moerdijk.nl,213.34.182.169,afspraak.moerdijk.nl,2022-11-09T06:57:05,2023-11-09T06:57:05,33915,"TNF-AS, NL",NL,ripencc,1999-09-16,2004-09-06,"CN=afspraak.moerdijk.nl,O=Gemeente Moerdijk,L=Zevenbergen,ST=Noord-Brabant,C=NL","CN=certSIGN Enterprise CA Class 3 G2,OU=certSIGN Enterprise CA Class 3 G2,O=certSIGN,C=RO",afspraak.moerdijk.nl
Gemeente Nederweert,afspraak.nederweert.nl,195.35.139.37,afspraak.nederweert.nl,2022-11-09T08:55:53,2023-11-09T08:55:53,33915,"TNF-AS, NL",NL,ripencc,2000-03-30,2004-09-06,"CN=afspraak.nederweert.nl,O=Gemeente Nederweert,L=Nederweert,ST=Limburg,C=NL","CN=certSIGN Enterprise CA Class 3 G2,OU=certSIGN Enterprise CA Class 3 G2,O=certSIGN,C=RO",afspraak.nederweert.nl
Gemeente Oldambt,afspraken.gemeente-oldambt.nl,217.119.235.157,afspraken.gemeente-oldambt.nl,2022-11-23T14:54:05,2023-11-23T14:54:05,16350,"ECHELON-AS Institutenweg 38, NL",NL,ripencc,2001-02-16,2001-03-08,"CN=afspraken.gemeente-oldambt.nl,O=Gemeente Oldambt,L=Winschoten,ST=Groningen,C=NL","CN=certSIGN Enterprise CA Class 3 G2,OU=certSIGN Enterprise CA Class 3 G2,O=certSIGN,C=RO",afspraken.gemeente-oldambt.nl
Gemeente Oost Gelre,dacceptatieloket.oostgelre.nl,87.249.120.32,dacceptatieloket.oostgelre.nl,2022-11-10T00:00:00,2023-11-10T23:59:59,47886,"EQUINIX-NL-ASN, NL",NL,ripencc,2005-08-26,2008-09-11,"CN=dacceptatieloket.oostgelre.nl,O=Gemeente Oost Gelre,ST=Gelderland,C=NL,2.5.4.15=Government Entity,1.3.6.1.4.1.311.60.2.1.3=NL,2.5.4.5=09212525","CN=Sectigo RSA Extended Validation Secure Server CA,O=Sectigo Limited,L=Salford,ST=Greater Manchester,C=GB",dacceptatieloket.oostgelre.nl
Gemeente Oost Gelre,dloket.oostgelre.nl,87.249.120.87,dloket.oostgelre.nl,2022-11-10T00:00:00,2023-11-10T23:59:59,47886,"EQUINIX-NL-ASN, NL",NL,ripencc,2005-08-26,2008-09-11,"CN=dloket.oostgelre.nl,O=Gemeente Oost Gelre,ST=Gelderland,C=NL,2.5.4.15=Government Entity,1.3.6.1.4.1.311.60.2.1.3=NL,2.5.4.5=09212525","CN=Sectigo RSA Extended Validation Secure Server CA,O=Sectigo Limited,L=Salford,ST=Greater Manchester,C=GB",dloket.oostgelre.nl
Gemeente Oss,test.loket.oss.nl,217.119.231.45,test.loket.oss.nl,2022-11-08T14:05:41,2023-11-08T14:00:00,16350,"ECHELON-AS Institutenweg 38, NL",NL,ripencc,2001-02-16,2001-03-08,"CN=test.loket.oss.nl,O=Gemeente Oss,L=Oss,ST=Noord-Brabant,C=NL","CN=QuoVadis Global SSL ICA G2,O=QuoVadis Limited,C=BM",test.loket.oss.nl
Gemeente Oude IJsselstreek,mijn.oude-ijsselstreek.nl,3.66.182.8,mijn.oude-ijsselstreek.nl,2022-10-14T11:39:57,2023-10-14T11:39:57,16509,"AMAZON-02, US",US,arin,2017-12-20,2000-05-04,"C=NL,ST=Gelderland,L=Gendringen,O=Gemeente Oude IJsselstreek,CN=mijn.oude-ijsselstreek.nl","CN=certSIGN Enterprise CA Class 3 G2,OU=certSIGN Enterprise CA Class 3 G2,O=certSIGN,C=RO",mijn.oude-ijsselstreek.nl
Gemeente Pekela,www.pekela.nl,185.63.155.179,"pekela.nl,www.pekela.nl",2022-11-21T10:02:45,2023-11-21T10:02:45,12859,"NL-BIT BIT BV, NL",NL,ripencc,2014-07-11,1999-12-15,"CN=www.pekela.nl,O=Gemeente Pekela,L=Oude Pekela,ST=Groningen,C=NL","CN=certSIGN Enterprise CA Class 3 G2,OU=certSIGN Enterprise CA Class 3 G2,O=certSIGN,C=RO",www.pekela.nl
Gemeente Renkum,belastingen-acc.renkum.nl,185.241.184.59,belastingen-acc.renkum.nl,2022-11-22T11:08:48,2023-12-04T23:45:00,204754,"SYSACTIVE, NL",NL,ripencc,2018-01-16,2018-01-16,"CN=belastingen-acc.renkum.nl,O=Gemeente Renkum,L=Oosterbeek,ST=Gelderland,C=NL","CN=QuoVadis Global SSL ICA G2,O=QuoVadis Limited,C=BM",belastingen-acc.renkum.nl
Gemeente Renkum,belastingen.renkum.nl,185.241.184.58,belastingen.renkum.nl,2022-11-22T11:08:31,2023-12-04T23:45:00,204754,"SYSACTIVE, NL",NL,ripencc,2018-01-16,2018-01-16,"CN=belastingen.renkum.nl,O=Gemeente Renkum,L=Oosterbeek,ST=Gelderland,C=NL","CN=QuoVadis Global SSL ICA G2,O=QuoVadis Limited,C=BM",belastingen.renkum.nl
Gemeente Renkum,outlook.renkum.nl,40.127.143.145,"outlook.renkum.nl,www.outlook.renkum.nl",2022-11-22T11:09:12,2023-12-04T23:45:00,8075,"MICROSOFT-CORP-MSN-AS-BLOCK, US",US,arin,2015-02-23,1997-03-31,"CN=outlook.renkum.nl,O=Gemeente Renkum,L=Oosterbeek,ST=Gelderland,C=NL","CN=QuoVadis Global SSL ICA G2,O=QuoVadis Limited,C=BM",outlook.renkum.nl
Gemeente Rheden,belastingen-acc.rheden.nl,185.241.184.59,belastingen-acc.rheden.nl,2022-11-21T10:28:41,2023-12-05T23:45:00,204754,"SYSACTIVE, NL",NL,ripencc,2018-01-16,2018-01-16,"CN=belastingen-acc.rheden.nl,O=Gemeente Rheden,L=Velp,ST=Gelderland,C=NL","CN=QuoVadis Global SSL ICA G2,O=QuoVadis Limited,C=BM",belastingen-acc.rheden.nl
Gemeente Rheden,belastingen.rheden.nl,185.241.184.58,belastingen.rheden.nl,2022-11-21T11:05:41,2023-12-05T23:45:00,204754,"SYSACTIVE, NL",NL,ripencc,2018-01-16,2018-01-16,"CN=belastingen.rheden.nl,O=Gemeente Rheden,L=Velp,ST=Gelderland,C=NL","CN=QuoVadis Global SSL ICA G2,O=QuoVadis Limited,C=BM",belastingen.rheden.nl
Gemeente Roermond,stadswinkel.roermond.nl,195.35.139.52,stadswinkel.roermond.nl,2022-10-19T07:15:10,2023-10-19T07:15:10,33915,"TNF-AS, NL",NL,ripencc,2000-03-30,2004-09-06,"CN=stadswinkel.roermond.nl,O=Gemeente Roermond,L=Roermond,ST=Limburg,C=NL","CN=certSIGN Enterprise CA Class 3 G2,OU=certSIGN Enterprise CA Class 3 G2,O=certSIGN,C=RO",stadswinkel.roermond.nl
Gemeente Roermond,geo.roermond.nl,212.178.155.113,geo.roermond.nl,2022-11-22T07:14:23,2023-11-22T07:14:23,33915,"TNF-AS, NL",NL,ripencc,1999-06-23,2004-09-06,"C=NL,ST=Limburg,L=Roermond,O=Gemeente Roermond,CN=geo.roermond.nl","CN=certSIGN Enterprise CA Class 3 G2,OU=certSIGN Enterprise CA Class 3 G2,O=certSIGN,C=RO",geo.roermond.nl
Gemeente Rozendaal,belastingen.rozendaal.nl,185.241.184.58,belastingen.rozendaal.nl,2022-11-21T10:53:21,2023-12-05T23:45:00,204754,"SYSACTIVE, NL",NL,ripencc,2018-01-16,2018-01-16,"CN=belastingen.rozendaal.nl,O=Gemeente Rozendaal,L=Rozendaal,ST=Gelderland,C=NL","CN=QuoVadis Global SSL ICA G2,O=QuoVadis Limited,C=BM",belastingen.rozendaal.nl
Gemeente Sint-Michielsgestel,belastingportaal-test.sint-michielsgestel.nl,176.62.195.50,belastingportaal-test.sint-michielsgestel.nl,2022-11-23T00:00:00,2023-11-23T23:59:59,8315,"SENTIA, NL",NL,ripencc,2011-06-09,2006-01-05,"CN=belastingportaal-test.sint-michielsgestel.nl,O=Gemeente Sint-Michielsgestel,ST=Noord-Brabant,C=NL","CN=Sectigo RSA Organization Validation Secure Server CA,O=Sectigo Limited,L=Salford,ST=Greater Manchester,C=GB",belastingportaal-test.sint-michielsgestel.nl
Gemeente Sint-Michielsgestel,belastingportaal.sint-michielsgestel.nl,176.62.195.174,belastingportaal.sint-michielsgestel.nl,2022-11-23T00:00:00,2023-11-23T23:59:59,8315,"SENTIA, NL",NL,ripencc,2011-06-09,2006-01-05,"CN=belastingportaal.sint-michielsgestel.nl,O=Gemeente Sint-Michielsgestel,ST=Noord-Brabant,C=NL,2.5.4.15=Government Entity,1.3.6.1.4.1.311.60.2.1.3=NL,2.5.4.5=17237737","CN=Sectigo RSA Extended Validation Secure Server CA,O=Sectigo Limited,L=Salford,ST=Greater Manchester,C=GB",belastingportaal.sint-michielsgestel.nl
Gemeente Sint-Michielsgestel,mijnoverzicht.sint-michielsgestel.nl,194.53.73.125,mijnoverzicht.sint-michielsgestel.nl,2022-11-23T00:00:00,2023-11-23T23:59:59,28878,"SIGNET-AS, NL",NL,ripencc,1993-07-19,2003-03-25,"CN=mijnoverzicht.sint-michielsgestel.nl,O=Gemeente Sint-Michielsgestel,ST=Noord-Brabant,C=NL,2.5.4.15=Government Entity,1.3.6.1.4.1.311.60.2.1.3=NL,2.5.4.5=17237737","CN=Sectigo RSA Extended Validation Secure Server CA,O=Sectigo Limited,L=Salford,ST=Greater Manchester,C=GB",mijnoverzicht.sint-michielsgestel.nl
Gemeente Sint-Michielsgestel,preprod-mijnoverzicht.sint-michielsgestel.nl,194.53.73.126,preprod-mijnoverzicht.sint-michielsgestel.nl,2022-11-23T00:00:00,2023-11-23T23:59:59,28878,"SIGNET-AS, NL",NL,ripencc,1993-07-19,2003-03-25,"CN=preprod-mijnoverzicht.sint-michielsgestel.nl,O=Gemeente Sint-Michielsgestel,ST=Noord-Brabant,C=NL","CN=Sectigo RSA Organization Validation Secure Server CA,O=Sectigo Limited,L=Salford,ST=Greater Manchester,C=GB",preprod-mijnoverzicht.sint-michielsgestel.nl
Gemeente Sittard-Geleen,mobiel.sittard-geleen.nl,93.95.250.248,mobiel.sittard-geleen.nl,2022-11-25T15:23:59,2023-11-25T15:23:59,39686,"ASN-EUROFIBER, NL",NL,ripencc,2008-04-07,2015-03-06,"CN=mobiel.sittard-geleen.nl,O=Gemeente Sittard-Geleen,L=Sittard,ST=Limburg,C=NL","CN=certSIGN Enterprise CA Class 3 G2,OU=certSIGN Enterprise CA Class 3 G2,O=certSIGN,C=RO",mobiel.sittard-geleen.nl
Gemeente Sluis,www.gemeentesluis.nl,185.63.155.120,"www.gemeentesluis.nl,gemeentesluis.nl",2022-11-28T08:54:28,2023-11-28T08:54:28,12859,"NL-BIT BIT BV, NL",NL,ripencc,2014-07-11,1999-12-15,"CN=www.gemeentesluis.nl,O=Gemeente Sluis,L=Oostburg,ST=Zeeland,C=NL","CN=certSIGN Enterprise CA Class 3 G2,OU=certSIGN Enterprise CA Class 3 G2,O=certSIGN,C=RO",www.gemeentesluis.nl
Gemeente Terneuzen,snelbalie.terneuzen.nl,194.53.75.201,snelbalie.terneuzen.nl,2022-11-29T09:50:38,2023-11-29T09:45:00,28878,"SIGNET-AS, NL",NL,ripencc,1993-07-19,2003-03-25,"CN=snelbalie.terneuzen.nl,O=Gemeente Terneuzen,L=Terneuzen,ST=Zeeland,C=NL","CN=QuoVadis Global SSL ICA G2,O=QuoVadis Limited,C=BM",snelbalie.terneuzen.nl
Gemeente Terneuzen,snelbaliepp.terneuzen.nl,194.53.75.202,snelbaliepp.terneuzen.nl,2022-11-29T09:53:29,2023-11-29T09:48:00,28878,"SIGNET-AS, NL",NL,ripencc,1993-07-19,2003-03-25,"CN=snelbaliepp.terneuzen.nl,O=Gemeente Terneuzen,L=Terneuzen,ST=Zeeland,C=NL","CN=QuoVadis Global SSL ICA G2,O=QuoVadis Limited,C=BM",snelbaliepp.terneuzen.nl
Gemeente Terneuzen,mijn.terneuzen.nl,3.66.182.8,mijn.terneuzen.nl,2022-11-29T09:55:13,2023-11-29T09:50:00,16509,"AMAZON-02, US",US,arin,2017-12-20,2000-05-04,"CN=mijn.terneuzen.nl,O=Gemeente Terneuzen,L=Terneuzen,ST=Zeeland,C=NL","CN=QuoVadis Global SSL ICA G2,O=QuoVadis Limited,C=BM",mijn.terneuzen.nl
Gemeente Tholen,afspraken.tholen.nl,213.34.182.186,afspraken.tholen.nl,2022-11-22T20:34:53,2023-11-22T20:34:53,33915,"TNF-AS, NL",NL,ripencc,1999-09-16,2004-09-06,"CN=afspraken.tholen.nl,O=Gemeente Tholen,L=Tholen,ST=Zeeland,C=NL","CN=certSIGN Enterprise CA Class 3 G2,OU=certSIGN Enterprise CA Class 3 G2,O=certSIGN,C=RO",afspraken.tholen.nl
Gemeente Tilburg,webservices-ot.tilburg.nl,193.176.139.68,webservices-ot.tilburg.nl,2022-11-17T00:00:00,2023-12-18T23:59:59,33915,"TNF-AS, NL",NL,ripencc,1993-04-14,2004-09-06,"CN=webservices-ot.tilburg.nl,O=Gemeente Tilburg,ST=Noord-Brabant,C=NL","CN=Sectigo RSA Organization Validation Secure Server CA,O=Sectigo Limited,L=Salford,ST=Greater Manchester,C=GB",webservices-ot.tilburg.nl
Gemeente Veendam,www.veendam.nl,185.63.155.179,"veendam.nl,www.veendam.nl",2022-11-21T10:04:05,2023-11-21T10:04:05,12859,"NL-BIT BIT BV, NL",NL,ripencc,2014-07-11,1999-12-15,"CN=www.veendam.nl,O=Gemeente Veendam,L=Veendam,ST=Groningen,C=NL","CN=certSIGN Enterprise CA Class 3 G2,OU=certSIGN Enterprise CA Class 3 G2,O=certSIGN,C=RO",www.veendam.nl
Gemeente Vlaardingen,mijn.vlaardingen.nl,3.66.182.8,mijn.vlaardingen.nl,2022-11-28T13:24:37,2023-11-28T13:24:37,16509,"AMAZON-02, US",US,arin,2017-12-20,2000-05-04,"C=NL,ST=Zuid-Holland,L=Vlaardingen,O=Gemeente Vlaardingen,CN=mijn.vlaardingen.nl","CN=certSIGN Enterprise CA Class 3 G2,OU=certSIGN Enterprise CA Class 3 G2,O=certSIGN,C=RO",mijn.vlaardingen.nl
Gemeente Wageningen,www.wageningen.nl,212.114.120.19,"openpdc.wageningen.nl,openpub.wageningen.nl,wageningen.nl,www.startpuntwageningen.nl,www.wageningen.nl",2022-11-18T10:05:02,2023-11-18T10:05:02,12859,"NL-BIT BIT BV, NL",NL,ripencc,2010-05-28,1999-12-15,"CN=www.wageningen.nl,O=Gemeente Wageningen,L=Wageningen,ST=Gelderland,C=NL","CN=certSIGN Enterprise CA Class 3 G2,OU=certSIGN Enterprise CA Class 3 G2,O=certSIGN,C=RO",www.wageningen.nl
Gemeente Woudenberg,edienstenburgerzaken.woudenberg.nl,194.53.75.210,"edienstenburgerzaken.woudenberg.nl,edienstenburgerzaken-test.woudenberg.nl",2022-11-24T14:38:22,2023-11-24T14:33:00,28878,"SIGNET-AS, NL",NL,ripencc,1993-07-19,2003-03-25,"CN=edienstenburgerzaken.woudenberg.nl,O=Gemeente Woudenberg,L=Woudenberg,ST=Utrecht,C=NL","CN=QuoVadis Global SSL ICA G2,O=QuoVadis Limited,C=BM",edienstenburgerzaken.woudenberg.nl
Gemeente Woudenberg,edienstenburgerzaken-test.woudenberg.nl,194.53.75.166,"edienstenburgerzaken.woudenberg.nl,edienstenburgerzaken-test.woudenberg.nl",2022-11-24T14:38:22,2023-11-24T14:33:00,28878,"SIGNET-AS, NL",NL,ripencc,1993-07-19,2003-03-25,"CN=edienstenburgerzaken.woudenberg.nl,O=Gemeente Woudenberg,L=Woudenberg,ST=Utrecht,C=NL","CN=QuoVadis Global SSL ICA G2,O=QuoVadis Limited,C=BM",edienstenburgerzaken.woudenberg.nl
Gemeente Zwolle,mijnwijk.zwolle.nl,37.34.60.39,mijnwijk.zwolle.nl,2022-11-28T08:23:08,2023-11-28T08:18:00,20857,"TRANSIP-AS Amsterdam, the Netherlands, NL",NL,ripencc,2012-01-03,2001-06-20,"CN=mijnwijk.zwolle.nl,O=Gemeente Zwolle,L=Zwolle,ST=Overijssel,C=NL","CN=QuoVadis Europe SSL CA G2,O=QuoVadis Trustlink B.V.,C=NL",mijnwijk.zwolle.nl
HINQ,auth.hinq.nl,87.233.137.51,"app.hinq.nl,pkio.hinq.nl,auth.hinq.nl",2022-07-27T09:45:29,2023-07-27T09:45:29,15703,"TRUESERVER-AS TrueServer BV AS number, NL",NL,ripencc,2005-07-07,2000-09-19,"CN=app.hinq.nl,O=HINQ,L='s-Gravenhage,ST=Zuid-Holland,C=NL","CN=certSIGN Enterprise CA Class 3 G2,OU=certSIGN Enterprise CA Class 3 G2,O=certSIGN,C=RO",app.hinq.nl
KPN B.V.,cust01.portal.soc.kpn.com,145.222.110.124,"*.portal.soc.kpn.com,portal.soc.kpn.com",2022-03-24T10:53:01,2023-04-25T10:53:00,21286,"KPN-CORPORATE-MARKET, NL",NL,ripencc,2002-10-09,2001-10-16,"CN=*.portal.soc.kpn.com,O=KPN B.V.,L=Hilversum,ST=Noord-Holland,C=NL","CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",*.portal.soc.kpn.com
KPN B.V.,cust02.portal.soc.kpn.com,145.222.110.124,"*.portal.soc.kpn.com,portal.soc.kpn.com",2022-03-24T10:53:01,2023-04-25T10:53:00,21286,"KPN-CORPORATE-MARKET, NL",NL,ripencc,2002-10-09,2001-10-16,"CN=*.portal.soc.kpn.com,O=KPN B.V.,L=Hilversum,ST=Noord-Holland,C=NL","CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",*.portal.soc.kpn.com
KPN B.V.,disc.eid-acc.kpn.com,145.222.106.168,"idp.eid-acc.kpn.com,aip.eid-acc.kpn.com,eid-acc.kpn.com,brk.eid-acc.kpn.com",2022-08-09T12:34:24,2023-08-09T12:34:24,21286,"KPN-CORPORATE-MARKET, NL",NL,ripencc,2002-10-09,2001-10-16,"CN=eid-acc.kpn.com,O=KPN B.V.,L=Rotterdam,ST=Zuid-Holland,C=NL","CN=certSIGN Enterprise CA Class 3 G2,OU=certSIGN Enterprise CA Class 3 G2,O=certSIGN,C=RO",eid-acc.kpn.com
KPN B.V.,sslvpn.gemnet.nl,145.222.106.77,sslvpn.gemnet.nl,2022-11-21T13:59:37,2023-11-21T13:59:37,21286,"KPN-CORPORATE-MARKET, NL",NL,ripencc,2002-10-09,2001-10-16,"CN=sslvpn.gemnet.nl,O=KPN B.V.,L=Rotterdam,ST=Zuid-Holland,C=NL","CN=certSIGN Enterprise CA Class 3 G2,OU=certSIGN Enterprise CA Class 3 G2,O=certSIGN,C=RO",sslvpn.gemnet.nl
KPN B.V.,sesam.gemnet.nl,145.222.106.96,sesam.gemnet.nl,2022-11-21T14:00:48,2023-11-21T14:00:48,21286,"KPN-CORPORATE-MARKET, NL",NL,ripencc,2002-10-09,2001-10-16,"CN=sesam.gemnet.nl,O=KPN B.V.,L=Rotterdam,ST=Zuid-Holland,C=NL","CN=certSIGN Enterprise CA Class 3 G2,OU=certSIGN Enterprise CA Class 3 G2,O=certSIGN,C=RO",sesam.gemnet.nl
KPN B.V.,nwro.gemnet.nl,91.233.206.55,nwro.gemnet.nl,2022-11-23T17:13:57,2023-11-23T17:13:57,39591,"GLOBAL-E, NL",BE,ripencc,2011-12-16,2007-06-22,"CN=nwro.gemnet.nl,O=KPN B.V.,L=Rotterdam,ST=Zuid-Holland,C=NL","CN=certSIGN Enterprise CA Class 3 G2,OU=certSIGN Enterprise CA Class 3 G2,O=certSIGN,C=RO",nwro.gemnet.nl
Kamer van Koophandel,webservices.acp.kvk.nl,176.117.57.125,webservices.acp.kvk.nl,2022-10-25T09:19:54,2023-10-25T09:14:00,13127,"T-MOBILE AS for the Trans-European T-Mobile IP Transport backbone, NL",NL,ripencc,2012-05-15,2000-03-27,"CN=webservices.acp.kvk.nl,O=Kamer van Koophandel,L=Utrecht,ST=Utrecht,C=NL","CN=QuoVadis Europe SSL CA G2,O=QuoVadis Trustlink B.V.,C=NL",webservices.acp.kvk.nl
Kamer van Koophandel,webservices.preprod.kvk.nl,176.117.57.67,webservices.preprod.kvk.nl,2022-11-02T16:12:46,2023-11-02T16:07:00,13127,"T-MOBILE AS for the Trans-European T-Mobile IP Transport backbone, NL",NL,ripencc,2012-05-15,2000-03-27,"CN=webservices.preprod.kvk.nl,O=Kamer van Koophandel,L=Utrecht,ST=Utrecht,C=NL","CN=QuoVadis Europe SSL CA G2,O=QuoVadis Trustlink B.V.,C=NL",webservices.preprod.kvk.nl
Kamer van Koophandel,idp.kvk.nl,176.117.57.39,idp.kvk.nl,2022-11-09T09:47:54,2023-11-09T09:42:00,13127,"T-MOBILE AS for the Trans-European T-Mobile IP Transport backbone, NL",NL,ripencc,2012-05-15,2000-03-27,"CN=idp.kvk.nl,O=Kamer van Koophandel,L=Utrecht,ST=Utrecht,C=NL","CN=QuoVadis Europe SSL CA G2,O=QuoVadis Trustlink B.V.,C=NL",idp.kvk.nl
Kamer van Koophandel,webservices.kvk.nl,176.117.57.68,webservices.kvk.nl,2022-11-16T08:41:30,2023-11-16T08:36:00,13127,"T-MOBILE AS for the Trans-European T-Mobile IP Transport backbone, NL",NL,ripencc,2012-05-15,2000-03-27,"CN=webservices.kvk.nl,O=Kamer van Koophandel,L=Utrecht,ST=Utrecht,C=NL","CN=QuoVadis Europe SSL CA G2,O=QuoVadis Trustlink B.V.,C=NL",webservices.kvk.nl
Kamer van Koophandel,werkplek.kvk.nl,176.117.57.156,werkplek.kvk.nl,2022-11-23T11:51:03,2023-11-23T11:45:00,13127,"T-MOBILE AS for the Trans-European T-Mobile IP Transport backbone, NL",NL,ripencc,2012-05-15,2000-03-27,"CN=werkplek.kvk.nl,O=Kamer van Koophandel,L=Utrecht,ST=Utrecht,C=NL","CN=QuoVadis Europe SSL CA G2,O=QuoVadis Trustlink B.V.,C=NL",werkplek.kvk.nl
Kansspelautoriteit,koaportaal.nl,62.112.236.45,"koaportaal.nl,www.koaportaal.nl",2022-11-23T09:11:03,2023-12-05T23:45:00,29311,"SOLVINITY-, NL",NL,ripencc,2002-12-20,2003-07-29,"CN=koaportaal.nl,O=Kansspelautoriteit,L='s-Gravenhage,ST=Zuid-Holland,C=NL","CN=QuoVadis Global SSL ICA G3,O=QuoVadis Limited,C=BM",koaportaal.nl
Kiwa N.V.,jump.kiwaregister.nl,52.28.156.195,"jump.kiwaregister-static.nl,jump.kiwaregister-dynamic.nl,jump.kiwaregister.nl",2022-11-25T12:06:31,2023-11-25T12:06:31,16509,"AMAZON-02, US",US,arin,1991-12-19,2000-05-04,"C=NL,ST=Zuid-Holland,L=Rijswijk,O=Kiwa N.V.,CN=jump.kiwaregister.nl","CN=certSIGN Enterprise CA Class 3 G2,OU=certSIGN Enterprise CA Class 3 G2,O=certSIGN,C=RO",jump.kiwaregister.nl
Kiwa N.V.,accjump.kiwaregister.nl,18.157.189.49,"accjump.kiwaregister-static.nl,accjump.kiwaregister-dynamic.nl,accjump.kiwaregister.nl",2022-11-25T12:07:33,2023-11-25T12:07:33,16509,"AMAZON-02, US",US,arin,2019-10-07,2000-05-04,"C=NL,ST=Zuid-Holland,L=Rijswijk,O=Kiwa N.V.,CN=accjump.kiwaregister.nl","CN=certSIGN Enterprise CA Class 3 G2,OU=certSIGN Enterprise CA Class 3 G2,O=certSIGN,C=RO",accjump.kiwaregister.nl
Koninklijke KPN N.V.,monitoring.dsh-prod.dsh.prod.aws.kpn.com,34.243.68.35,monitoring.dsh-prod.dsh.prod.aws.kpn.com,2022-10-20T14:55:45,2023-10-20T14:55:45,16509,"AMAZON-02, US",US,arin,2016-09-12,2000-05-04,"CN=monitoring.dsh-prod.dsh.prod.aws.kpn.com,O=Koninklijke KPN N.V.,ST=Zuid-Holland,L=Rotterdam,C=NL","CN=certSIGN Enterprise CA Class 3 G2,OU=certSIGN Enterprise CA Class 3 G2,O=certSIGN,C=RO",monitoring.dsh-prod.dsh.prod.aws.kpn.com
Koninklijke KPN N.V.,docs.dsh-dev.dsh.np.aws.kpn.com,34.243.239.247,docs.dsh-dev.dsh.np.aws.kpn.com,2022-10-28T07:21:41,2023-10-28T07:21:41,16509,"AMAZON-02, US",US,arin,2016-09-12,2000-05-04,"CN=docs.dsh-dev.dsh.np.aws.kpn.com,O=Koninklijke KPN N.V.,ST=Zuid-Holland,L=Rotterdam,C=NL","CN=certSIGN Enterprise CA Class 3 G2,OU=certSIGN Enterprise CA Class 3 G2,O=certSIGN,C=RO",docs.dsh-dev.dsh.np.aws.kpn.com
Koninklijke KPN N.V.,tracing.dsh-dev.dsh.np.aws.kpn.com,34.243.239.247,tracing.dsh-dev.dsh.np.aws.kpn.com,2022-10-28T08:21:04,2023-10-28T08:21:04,16509,"AMAZON-02, US",US,arin,2016-09-12,2000-05-04,"CN=tracing.dsh-dev.dsh.np.aws.kpn.com,O=Koninklijke KPN N.V.,ST=Zuid-Holland,L=Rotterdam,C=NL","CN=certSIGN Enterprise CA Class 3 G2,OU=certSIGN Enterprise CA Class 3 G2,O=certSIGN,C=RO",tracing.dsh-dev.dsh.np.aws.kpn.com
Koninklijke KPN N.V.,apps.kpnnetwerk.nl,145.128.12.131,apps.kpnnetwerk.nl,2022-11-01T15:54:36,2023-11-01T15:54:36,59524,"KPN-IAAS, NL",NL,ripencc,1993-09-01,2012-08-01,"CN=apps.kpnnetwerk.nl,O=Koninklijke KPN N.V.,L=Rotterdam,ST=Zuid-Holland,C=NL","CN=certSIGN Enterprise CA Class 3 G2,OU=certSIGN Enterprise CA Class 3 G2,O=certSIGN,C=RO",apps.kpnnetwerk.nl
Koninklijke KPN N.V.,console.dsh-dev.dsh.np.aws.kpn.com,34.243.239.247,console.dsh-dev.dsh.np.aws.kpn.com,2022-11-07T14:36:07,2023-11-07T14:36:07,16509,"AMAZON-02, US",US,arin,2016-09-12,2000-05-04,"CN=console.dsh-dev.dsh.np.aws.kpn.com,O=Koninklijke KPN N.V.,ST=Zuid-Holland,L=Rotterdam,C=NL","CN=certSIGN Enterprise CA Class 3 G2,OU=certSIGN Enterprise CA Class 3 G2,O=certSIGN,C=RO",console.dsh-dev.dsh.np.aws.kpn.com
Koninklijke KPN N.V.,monitoring.kpn-dsh.com,35.156.37.241,monitoring.kpn-dsh.com,2022-11-15T04:16:02,2023-11-15T04:16:02,16509,"AMAZON-02, US",US,arin,2016-08-09,2000-05-04,"CN=monitoring.kpn-dsh.com,O=Koninklijke KPN N.V.,ST=Zuid-Holland,L=Rotterdam,C=NL","CN=certSIGN Enterprise CA Class 3 G2,OU=certSIGN Enterprise CA Class 3 G2,O=certSIGN,C=RO",monitoring.kpn-dsh.com
Koninklijke KPN N.V.,console.kpn-dsh.com,35.156.37.241,console.kpn-dsh.com,2022-11-15T04:16:04,2023-11-15T04:16:04,16509,"AMAZON-02, US",US,arin,2016-08-09,2000-05-04,"CN=console.kpn-dsh.com,O=Koninklijke KPN N.V.,ST=Zuid-Holland,L=Rotterdam,C=NL","CN=certSIGN Enterprise CA Class 3 G2,OU=certSIGN Enterprise CA Class 3 G2,O=certSIGN,C=RO",console.kpn-dsh.com
